year,url,file,local_file_date
1991,https://comtrade.un.org/api/get/bulk/C/A/1991/ALL/S1?token=OOUXrbbxyZtYsanP/tvVJzoB+dJ8tTednALDGwIGgqQgLkxIOeKrOL1+DmscZfIQtF8gCK7MBoZg8j+1FrMIGIkuvG2SzJk56uU7uy+UGjgcDlSajgT4P7mrDDNt0akWPbXzdnftU2KavTaiU9G0dQ==,01-raw-data-comtrade/sitc-rev1/type-C_r-ALL_ps-1991_freq-A_px-S1_pub-20051228_fmt-csv_ex-20151112.zip,2005-12-28
1992,https://comtrade.un.org/api/get/bulk/C/A/1992/ALL/S1?token=OOUXrbbxyZtYsanP/tvVJzoB+dJ8tTednALDGwIGgqQgLkxIOeKrOL1+DmscZfIQtF8gCK7MBoZg8j+1FrMIGIkuvG2SzJk56uU7uy+UGjgcDlSajgT4P7mrDDNt0akWPbXzdnftU2KavTaiU9G0dQ==,01-raw-data-comtrade/sitc-rev1/type-C_r-ALL_ps-1992_freq-A_px-S1_pub-20070523_fmt-csv_ex-20151114.zip,2007-05-23
1993,https://comtrade.un.org/api/get/bulk/C/A/1993/ALL/S1?token=OOUXrbbxyZtYsanP/tvVJzoB+dJ8tTednALDGwIGgqQgLkxIOeKrOL1+DmscZfIQtF8gCK7MBoZg8j+1FrMIGIkuvG2SzJk56uU7uy+UGjgcDlSajgT4P7mrDDNt0akWPbXzdnftU2KavTaiU9G0dQ==,01-raw-data-comtrade/sitc-rev1/type-C_r-ALL_ps-1993_freq-A_px-S1_pub-20060110_fmt-csv_ex-20151113.zip,2006-01-10
1994,https://comtrade.un.org/api/get/bulk/C/A/1994/ALL/S1?token=OOUXrbbxyZtYsanP/tvVJzoB+dJ8tTednALDGwIGgqQgLkxIOeKrOL1+DmscZfIQtF8gCK7MBoZg8j+1FrMIGIkuvG2SzJk56uU7uy+UGjgcDlSajgT4P7mrDDNt0akWPbXzdnftU2KavTaiU9G0dQ==,01-raw-data-comtrade/sitc-rev1/type-C_r-ALL_ps-1994_freq-A_px-S1_pub-20060110_fmt-csv_ex-20151113.zip,2006-01-10
1995,https://comtrade.un.org/api/get/bulk/C/A/1995/ALL/S1?token=OOUXrbbxyZtYsanP/tvVJzoB+dJ8tTednALDGwIGgqQgLkxIOeKrOL1+DmscZfIQtF8gCK7MBoZg8j+1FrMIGIkuvG2SzJk56uU7uy+UGjgcDlSajgT4P7mrDDNt0akWPbXzdnftU2KavTaiU9G0dQ==,01-raw-data-comtrade/sitc-rev1/type-C_r-ALL_ps-1995_freq-A_px-S1_pub-20060110_fmt-csv_ex-20151113.zip,2006-01-10
1996,https://comtrade.un.org/api/get/bulk/C/A/1996/ALL/S1?token=OOUXrbbxyZtYsanP/tvVJzoB+dJ8tTednALDGwIGgqQgLkxIOeKrOL1+DmscZfIQtF8gCK7MBoZg8j+1FrMIGIkuvG2SzJk56uU7uy+UGjgcDlSajgT4P7mrDDNt0akWPbXzdnftU2KavTaiU9G0dQ==,01-raw-data-comtrade/sitc-rev1/type-C_r-ALL_ps-1996_freq-A_px-S1_pub-20060110_fmt-csv_ex-20151113.zip,2006-01-10
1997,https://comtrade.un.org/api/get/bulk/C/A/1997/ALL/S1?token=OOUXrbbxyZtYsanP/tvVJzoB+dJ8tTednALDGwIGgqQgLkxIOeKrOL1+DmscZfIQtF8gCK7MBoZg8j+1FrMIGIkuvG2SzJk56uU7uy+UGjgcDlSajgT4P7mrDDNt0akWPbXzdnftU2KavTaiU9G0dQ==,01-raw-data-comtrade/sitc-rev1/type-C_r-ALL_ps-1997_freq-A_px-S1_pub-20060110_fmt-csv_ex-20151113.zip,2006-01-10
1998,https://comtrade.un.org/api/get/bulk/C/A/1998/ALL/S1?token=OOUXrbbxyZtYsanP/tvVJzoB+dJ8tTednALDGwIGgqQgLkxIOeKrOL1+DmscZfIQtF8gCK7MBoZg8j+1FrMIGIkuvG2SzJk56uU7uy+UGjgcDlSajgT4P7mrDDNt0akWPbXzdnftU2KavTaiU9G0dQ==,01-raw-data-comtrade/sitc-rev1/type-C_r-ALL_ps-1998_freq-A_px-S1_pub-20060110_fmt-csv_ex-20151113.zip,2006-01-10
1999,https://comtrade.un.org/api/get/bulk/C/A/1999/ALL/S1?token=OOUXrbbxyZtYsanP/tvVJzoB+dJ8tTednALDGwIGgqQgLkxIOeKrOL1+DmscZfIQtF8gCK7MBoZg8j+1FrMIGIkuvG2SzJk56uU7uy+UGjgcDlSajgT4P7mrDDNt0akWPbXzdnftU2KavTaiU9G0dQ==,01-raw-data-comtrade/sitc-rev1/type-C_r-ALL_ps-1999_freq-A_px-S1_pub-20051228_fmt-csv_ex-20151113.zip,2005-12-28
2000,https://comtrade.un.org/api/get/bulk/C/A/2000/ALL/S1?token=OOUXrbbxyZtYsanP/tvVJzoB+dJ8tTednALDGwIGgqQgLkxIOeKrOL1+DmscZfIQtF8gCK7MBoZg8j+1FrMIGIkuvG2SzJk56uU7uy+UGjgcDlSajgT4P7mrDDNt0akWPbXzdnftU2KavTaiU9G0dQ==,01-raw-data-comtrade/sitc-rev1/type-C_r-ALL_ps-2000_freq-A_px-S1_pub-20180115_fmt-csv_ex-20180224.zip,2018-01-15
2001,https://comtrade.un.org/api/get/bulk/C/A/2001/ALL/S1?token=OOUXrbbxyZtYsanP/tvVJzoB+dJ8tTednALDGwIGgqQgLkxIOeKrOL1+DmscZfIQtF8gCK7MBoZg8j+1FrMIGIkuvG2SzJk56uU7uy+UGjgcDlSajgT4P7mrDDNt0akWPbXzdnftU2KavTaiU9G0dQ==,01-raw-data-comtrade/sitc-rev1/type-C_r-ALL_ps-2001_freq-A_px-S1_pub-20180115_fmt-csv_ex-20180224.zip,2018-01-15
2002,https://comtrade.un.org/api/get/bulk/C/A/2002/ALL/S1?token=OOUXrbbxyZtYsanP/tvVJzoB+dJ8tTednALDGwIGgqQgLkxIOeKrOL1+DmscZfIQtF8gCK7MBoZg8j+1FrMIGIkuvG2SzJk56uU7uy+UGjgcDlSajgT4P7mrDDNt0akWPbXzdnftU2KavTaiU9G0dQ==,01-raw-data-comtrade/sitc-rev1/type-C_r-ALL_ps-2002_freq-A_px-S1_pub-20180115_fmt-csv_ex-20180224.zip,2018-01-15
2003,https://comtrade.un.org/api/get/bulk/C/A/2003/ALL/S1?token=OOUXrbbxyZtYsanP/tvVJzoB+dJ8tTednALDGwIGgqQgLkxIOeKrOL1+DmscZfIQtF8gCK7MBoZg8j+1FrMIGIkuvG2SzJk56uU7uy+UGjgcDlSajgT4P7mrDDNt0akWPbXzdnftU2KavTaiU9G0dQ==,01-raw-data-comtrade/sitc-rev1/type-C_r-ALL_ps-2003_freq-A_px-S1_pub-20180113_fmt-csv_ex-20180224.zip,2018-01-13
2004,https://comtrade.un.org/api/get/bulk/C/A/2004/ALL/S1?token=OOUXrbbxyZtYsanP/tvVJzoB+dJ8tTednALDGwIGgqQgLkxIOeKrOL1+DmscZfIQtF8gCK7MBoZg8j+1FrMIGIkuvG2SzJk56uU7uy+UGjgcDlSajgT4P7mrDDNt0akWPbXzdnftU2KavTaiU9G0dQ==,01-raw-data-comtrade/sitc-rev1/type-C_r-ALL_ps-2004_freq-A_px-S1_pub-20180112_fmt-csv_ex-20180224.zip,2018-01-12
2005,https://comtrade.un.org/api/get/bulk/C/A/2005/ALL/S1?token=OOUXrbbxyZtYsanP/tvVJzoB+dJ8tTednALDGwIGgqQgLkxIOeKrOL1+DmscZfIQtF8gCK7MBoZg8j+1FrMIGIkuvG2SzJk56uU7uy+UGjgcDlSajgT4P7mrDDNt0akWPbXzdnftU2KavTaiU9G0dQ==,01-raw-data-comtrade/sitc-rev1/type-C_r-ALL_ps-2005_freq-A_px-S1_pub-20180109_fmt-csv_ex-20180224.zip,2018-01-09
2006,https://comtrade.un.org/api/get/bulk/C/A/2006/ALL/S1?token=OOUXrbbxyZtYsanP/tvVJzoB+dJ8tTednALDGwIGgqQgLkxIOeKrOL1+DmscZfIQtF8gCK7MBoZg8j+1FrMIGIkuvG2SzJk56uU7uy+UGjgcDlSajgT4P7mrDDNt0akWPbXzdnftU2KavTaiU9G0dQ==,01-raw-data-comtrade/sitc-rev1/type-C_r-ALL_ps-2006_freq-A_px-S1_pub-20171212_fmt-csv_ex-20171230.zip,2017-12-12
2007,https://comtrade.un.org/api/get/bulk/C/A/2007/ALL/S1?token=OOUXrbbxyZtYsanP/tvVJzoB+dJ8tTednALDGwIGgqQgLkxIOeKrOL1+DmscZfIQtF8gCK7MBoZg8j+1FrMIGIkuvG2SzJk56uU7uy+UGjgcDlSajgT4P7mrDDNt0akWPbXzdnftU2KavTaiU9G0dQ==,01-raw-data-comtrade/sitc-rev1/type-C_r-ALL_ps-2007_freq-A_px-S1_pub-20171212_fmt-csv_ex-20171230.zip,2017-12-12
2008,https://comtrade.un.org/api/get/bulk/C/A/2008/ALL/S1?token=OOUXrbbxyZtYsanP/tvVJzoB+dJ8tTednALDGwIGgqQgLkxIOeKrOL1+DmscZfIQtF8gCK7MBoZg8j+1FrMIGIkuvG2SzJk56uU7uy+UGjgcDlSajgT4P7mrDDNt0akWPbXzdnftU2KavTaiU9G0dQ==,01-raw-data-comtrade/sitc-rev1/type-C_r-ALL_ps-2008_freq-A_px-S1_pub-20180726_fmt-csv_ex-20180827.zip,2018-07-26
2009,https://comtrade.un.org/api/get/bulk/C/A/2009/ALL/S1?token=OOUXrbbxyZtYsanP/tvVJzoB+dJ8tTednALDGwIGgqQgLkxIOeKrOL1+DmscZfIQtF8gCK7MBoZg8j+1FrMIGIkuvG2SzJk56uU7uy+UGjgcDlSajgT4P7mrDDNt0akWPbXzdnftU2KavTaiU9G0dQ==,01-raw-data-comtrade/sitc-rev1/type-C_r-ALL_ps-2009_freq-A_px-S1_pub-20180726_fmt-csv_ex-20180827.zip,2018-07-26
2010,https://comtrade.un.org/api/get/bulk/C/A/2010/ALL/S1?token=OOUXrbbxyZtYsanP/tvVJzoB+dJ8tTednALDGwIGgqQgLkxIOeKrOL1+DmscZfIQtF8gCK7MBoZg8j+1FrMIGIkuvG2SzJk56uU7uy+UGjgcDlSajgT4P7mrDDNt0akWPbXzdnftU2KavTaiU9G0dQ==,01-raw-data-comtrade/sitc-rev1/type-C_r-ALL_ps-2010_freq-A_px-S1_pub-20180910_fmt-csv_ex-20180927.zip,2018-09-10
2011,https://comtrade.un.org/api/get/bulk/C/A/2011/ALL/S1?token=OOUXrbbxyZtYsanP/tvVJzoB+dJ8tTednALDGwIGgqQgLkxIOeKrOL1+DmscZfIQtF8gCK7MBoZg8j+1FrMIGIkuvG2SzJk56uU7uy+UGjgcDlSajgT4P7mrDDNt0akWPbXzdnftU2KavTaiU9G0dQ==,01-raw-data-comtrade/sitc-rev1/type-C_r-ALL_ps-2011_freq-A_px-S1_pub-20180726_fmt-csv_ex-20180827.zip,2018-07-26
2012,https://comtrade.un.org/api/get/bulk/C/A/2012/ALL/S1?token=OOUXrbbxyZtYsanP/tvVJzoB+dJ8tTednALDGwIGgqQgLkxIOeKrOL1+DmscZfIQtF8gCK7MBoZg8j+1FrMIGIkuvG2SzJk56uU7uy+UGjgcDlSajgT4P7mrDDNt0akWPbXzdnftU2KavTaiU9G0dQ==,01-raw-data-comtrade/sitc-rev1/type-C_r-ALL_ps-2012_freq-A_px-S1_pub-20180910_fmt-csv_ex-20180927.zip,2018-09-10
2013,https://comtrade.un.org/api/get/bulk/C/A/2013/ALL/S1?token=OOUXrbbxyZtYsanP/tvVJzoB+dJ8tTednALDGwIGgqQgLkxIOeKrOL1+DmscZfIQtF8gCK7MBoZg8j+1FrMIGIkuvG2SzJk56uU7uy+UGjgcDlSajgT4P7mrDDNt0akWPbXzdnftU2KavTaiU9G0dQ==,01-raw-data-comtrade/sitc-rev1/type-C_r-ALL_ps-2013_freq-A_px-S1_pub-20180830_fmt-csv_ex-20180908.zip,2018-08-30
2014,https://comtrade.un.org/api/get/bulk/C/A/2014/ALL/S1?token=OOUXrbbxyZtYsanP/tvVJzoB+dJ8tTednALDGwIGgqQgLkxIOeKrOL1+DmscZfIQtF8gCK7MBoZg8j+1FrMIGIkuvG2SzJk56uU7uy+UGjgcDlSajgT4P7mrDDNt0akWPbXzdnftU2KavTaiU9G0dQ==,01-raw-data-comtrade/sitc-rev1/type-C_r-ALL_ps-2014_freq-A_px-S1_pub-20180830_fmt-csv_ex-20180908.zip,2018-08-30
